2025-10-16 19:39:53,957 | [2025-10-16 19:39:53.243] Text: Incredible performances by the | Result: positive | Q:False | Latency: 712.39ms
2025-10-16 19:42:24,706 | [2025-10-16 19:42:19.464] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 5240.70ms
2025-10-16 19:42:24,754 | [2025-10-16 19:42:19.468] Text: It’s okay — not great, not ter | Result: negative | Q:False | Latency: 5285.48ms
2025-10-16 19:42:24,820 | [2025-10-16 19:42:19.465] Text: Visually stunning, with music  | Result: positive | Q:False | Latency: 5355.05ms
2025-10-16 19:42:24,868 | Error: Server disconnected
2025-10-16 19:42:24,869 | Error: Server disconnected
2025-10-16 19:42:24,913 | Error: Server disconnected
2025-10-16 19:42:24,977 | Error: Server disconnected
2025-10-16 19:42:25,045 | Error: Server disconnected
2025-10-16 19:42:25,094 | Error: Server disconnected
2025-10-16 19:42:25,160 | [2025-10-16 19:42:24.824] Text: The director’s best work yet — | Result: positive | Q:False | Latency: 336.13ms
2025-10-16 19:42:25,214 | [2025-10-16 19:42:24.824] Text: Beautiful cinematography but z | Result: positive | Q:False | Latency: 389.14ms
2025-10-16 19:42:25,283 | [2025-10-16 19:42:24.825] Text: Short, sweet, and hilarious. P | Result: positive | Q:False | Latency: 458.02ms
2025-10-16 19:42:25,349 | [2025-10-16 19:42:24.826] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 522.28ms
2025-10-16 19:42:25,415 | [2025-10-16 19:42:24.826] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 589.86ms
2025-10-16 19:42:25,471 | [2025-10-16 19:42:24.826] Text: One of the worst films I’ve se | Result: negative | Q:False | Latency: 645.03ms
2025-10-16 19:42:25,539 | [2025-10-16 19:42:24.824] Text: A dull and uninspired remake t | Result: negative | Q:False | Latency: 714.65ms
2025-10-16 19:42:25,588 | [2025-10-16 19:42:24.828] Text: It’s okay — not great, not ter | Result: negative | Q:False | Latency: 759.70ms
2025-10-16 19:42:25,661 | [2025-10-16 19:42:24.829] Text: The acting was strong, but the | Result: negative | Q:False | Latency: 831.20ms
2025-10-16 19:42:25,721 | [2025-10-16 19:42:24.831] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 890.12ms
2025-10-16 19:42:25,785 | [2025-10-16 19:42:24.832] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 952.75ms
2025-10-16 19:42:25,837 | [2025-10-16 19:42:24.830] Text: Heartwarming and funny. Remind | Result: positive | Q:False | Latency: 1006.23ms
2025-10-16 19:42:25,889 | [2025-10-16 19:42:24.833] Text: Heartwarming and funny. Remind | Result: positive | Q:False | Latency: 1056.60ms
2025-10-16 19:42:25,958 | [2025-10-16 19:42:24.833] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 1124.35ms
2025-10-16 19:42:26,013 | [2025-10-16 19:42:24.829] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 1183.45ms
2025-10-16 19:42:26,073 | [2025-10-16 19:42:24.830] Text: Pretty boring, I fell asleep h | Result: negative | Q:False | Latency: 1243.92ms
2025-10-16 19:42:26,136 | [2025-10-16 19:42:24.832] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 1303.02ms
2025-10-16 19:42:26,192 | [2025-10-16 19:42:24.833] Text: The director’s best work yet — | Result: positive | Q:False | Latency: 1358.12ms
2025-10-16 19:42:26,247 | [2025-10-16 19:42:24.830] Text: One of the worst films I’ve se | Result: negative | Q:False | Latency: 1416.35ms
2025-10-16 19:42:26,313 | [2025-10-16 19:42:24.834] Text: Short, sweet, and hilarious. P | Result: positive | Q:False | Latency: 1478.43ms
2025-10-16 19:42:26,364 | [2025-10-16 19:42:24.834] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 1530.53ms
2025-10-16 19:42:26,424 | [2025-10-16 19:42:24.831] Text: Pretty boring, I fell asleep h | Result: negative | Q:False | Latency: 1592.55ms
2025-10-16 19:42:26,478 | [2025-10-16 19:42:24.831] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 1647.47ms
2025-10-16 19:42:26,532 | [2025-10-16 19:42:24.835] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 1696.50ms
2025-10-16 19:42:26,599 | [2025-10-16 19:42:24.831] Text: Short, sweet, and hilarious. P | Result: positive | Q:False | Latency: 1768.15ms
2025-10-16 19:42:26,667 | [2025-10-16 19:42:24.834] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 1832.07ms
2025-10-16 19:42:26,740 | [2025-10-16 19:42:24.834] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 1905.35ms
2025-10-16 19:42:26,793 | [2025-10-16 19:42:24.836] Text: The movie tried too hard to be | Result: negative | Q:False | Latency: 1956.78ms
2025-10-16 19:42:26,844 | [2025-10-16 19:42:24.835] Text: Heartwarming and funny. Remind | Result: positive | Q:False | Latency: 2008.10ms
2025-10-16 19:42:26,912 | [2025-10-16 19:42:24.835] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 2075.48ms
2025-10-16 19:42:26,977 | [2025-10-16 19:42:24.835] Text: Short, sweet, and hilarious. P | Result: positive | Q:False | Latency: 2141.75ms
2025-10-16 19:42:27,044 | [2025-10-16 19:42:24.836] Text: A solid film with great charac | Result: positive | Q:False | Latency: 2206.51ms
2025-10-16 19:42:27,091 | [2025-10-16 19:42:24.837] Text: It’s okay — not great, not ter | Result: negative | Q:False | Latency: 2254.14ms
2025-10-16 19:42:27,161 | [2025-10-16 19:42:24.836] Text: The director’s best work yet — | Result: positive | Q:False | Latency: 2324.77ms
2025-10-16 19:42:27,202 | [2025-10-16 19:42:24.838] Text: The twists were brilliant! I d | Result: positive | Q:False | Latency: 2364.51ms
2025-10-16 19:42:27,261 | [2025-10-16 19:42:24.837] Text: Beautiful cinematography but z | Result: positive | Q:False | Latency: 2423.15ms
2025-10-16 19:42:27,313 | [2025-10-16 19:42:24.839] Text: Pretty boring, I fell asleep h | Result: negative | Q:False | Latency: 2473.08ms
2025-10-16 19:42:27,381 | [2025-10-16 19:42:24.837] Text: The acting was strong, but the | Result: negative | Q:False | Latency: 2543.62ms
2025-10-16 19:42:27,482 | [2025-10-16 19:42:24.837] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 2644.17ms
2025-10-16 19:42:27,487 | [2025-10-16 19:42:24.838] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 2648.75ms
2025-10-16 19:42:27,551 | [2025-10-16 19:42:24.844] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 2706.09ms
2025-10-16 19:42:27,601 | [2025-10-16 19:42:24.838] Text: Beautiful cinematography but z | Result: positive | Q:False | Latency: 2762.09ms
2025-10-16 19:42:27,671 | [2025-10-16 19:42:24.846] Text: A solid film with great charac | Result: positive | Q:False | Latency: 2824.03ms
2025-10-16 19:42:27,721 | [2025-10-16 19:42:24.846] Text: Unexpectedly good! I went in w | Result: positive | Q:False | Latency: 2874.13ms
2025-10-16 19:42:27,783 | [2025-10-16 19:42:24.847] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 2935.47ms
2025-10-16 19:42:27,848 | [2025-10-16 19:42:24.842] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 3006.18ms
2025-10-16 19:42:27,905 | [2025-10-16 19:42:24.847] Text: Heartwarming and funny. Remind | Result: positive | Q:False | Latency: 3057.58ms
2025-10-16 19:42:27,973 | [2025-10-16 19:42:24.843] Text: Good ideas, but the execution  | Result: negative | Q:False | Latency: 3129.74ms
2025-10-16 19:42:28,047 | [2025-10-16 19:42:24.839] Text: A moving story told with hones | Result: positive | Q:False | Latency: 3207.41ms
2025-10-16 19:42:28,114 | [2025-10-16 19:42:24.842] Text: A moving story told with hones | Result: positive | Q:False | Latency: 3270.87ms
2025-10-16 19:42:28,182 | [2025-10-16 19:42:24.848] Text: An absolute masterpiece. Every | Result: positive | Q:False | Latency: 3333.73ms
2025-10-16 19:42:28,248 | [2025-10-16 19:42:24.849] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 3398.37ms
2025-10-16 19:42:28,318 | [2025-10-16 19:42:24.850] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 3467.02ms
2025-10-16 19:42:28,371 | [2025-10-16 19:42:24.848] Text: The movie tried too hard to be | Result: negative | Q:False | Latency: 3522.79ms
2025-10-16 19:42:28,431 | [2025-10-16 19:42:24.848] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 3581.30ms
2025-10-16 19:42:28,481 | [2025-10-16 19:42:24.855] Text: Loud, messy, and overlong. I c | Result: negative | Q:False | Latency: 3625.63ms
2025-10-16 19:42:28,552 | [2025-10-16 19:42:24.847] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 3703.44ms
2025-10-16 19:42:28,620 | [2025-10-16 19:42:24.850] Text: A dull and uninspired remake t | Result: negative | Q:False | Latency: 3770.21ms
2025-10-16 19:42:28,697 | [2025-10-16 19:42:24.849] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 3847.27ms
2025-10-16 19:42:28,747 | [2025-10-16 19:42:24.849] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 3898.09ms
2025-10-16 19:42:28,819 | [2025-10-16 19:42:24.851] Text: A flawed but fascinating film  | Result: positive | Q:False | Latency: 3968.13ms
2025-10-16 19:42:28,870 | [2025-10-16 19:42:24.851] Text: Unexpectedly good! I went in w | Result: positive | Q:False | Latency: 4018.21ms
2025-10-16 19:42:28,944 | [2025-10-16 19:42:24.850] Text: Predictable ending but still e | Result: positive | Q:False | Latency: 4092.89ms
2025-10-16 19:42:28,995 | [2025-10-16 19:42:24.851] Text: Pretty boring, I fell asleep h | Result: negative | Q:False | Latency: 4143.39ms
2025-10-16 19:42:29,048 | [2025-10-16 19:42:24.852] Text: Beautiful cinematography but z | Result: positive | Q:False | Latency: 4194.95ms
2025-10-16 19:42:29,101 | [2025-10-16 19:42:24.852] Text: Incredible performances by the | Result: positive | Q:False | Latency: 4248.91ms
2025-10-16 19:42:29,161 | [2025-10-16 19:42:24.853] Text: Pretty boring, I fell asleep h | Result: negative | Q:False | Latency: 4307.19ms
2025-10-16 19:42:29,217 | [2025-10-16 19:42:24.853] Text: The humor was forced, and most | Result: negative | Q:False | Latency: 4363.10ms
2025-10-16 19:42:29,275 | [2025-10-16 19:42:24.852] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 4423.32ms
2025-10-16 19:42:29,367 | [2025-10-16 19:42:24.856] Text: Good ideas, but the execution  | Result: negative | Q:False | Latency: 4510.66ms
2025-10-16 19:42:29,409 | [2025-10-16 19:42:24.852] Text: Incredible performances by the | Result: positive | Q:False | Latency: 4556.43ms
2025-10-16 19:42:29,494 | [2025-10-16 19:42:24.854] Text: A dull and uninspired remake t | Result: negative | Q:False | Latency: 4639.69ms
2025-10-16 19:42:29,550 | [2025-10-16 19:42:24.854] Text: The movie tried too hard to be | Result: negative | Q:False | Latency: 4695.15ms
2025-10-16 19:42:29,609 | [2025-10-16 19:42:24.855] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 4753.40ms
2025-10-16 19:42:29,681 | [2025-10-16 19:42:24.855] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 4826.09ms
2025-10-16 19:42:29,723 | [2025-10-16 19:42:24.857] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 4865.61ms
2025-10-16 19:42:29,776 | [2025-10-16 19:42:24.857] Text: The director’s best work yet — | Result: positive | Q:False | Latency: 4918.18ms
2025-10-16 19:42:29,830 | [2025-10-16 19:42:24.856] Text: Beautiful cinematography but z | Result: positive | Q:False | Latency: 4972.87ms
2025-10-16 19:42:29,921 | [2025-10-16 19:42:24.854] Text: A solid film with great charac | Result: positive | Q:False | Latency: 5065.24ms
2025-10-16 19:42:29,993 | [2025-10-16 19:42:24.858] Text: It’s okay — not great, not ter | Result: negative | Q:False | Latency: 5133.97ms
2025-10-16 19:42:30,025 | [2025-10-16 19:42:24.857] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 5167.78ms
2025-10-16 19:42:30,091 | [2025-10-16 19:42:24.858] Text: A moving story told with hones | Result: positive | Q:False | Latency: 5232.23ms
2025-10-16 19:42:30,145 | [2025-10-16 19:42:24.862] Text: The movie tried too hard to be | Result: negative | Q:False | Latency: 5282.01ms
2025-10-16 19:42:30,201 | [2025-10-16 19:42:24.863] Text: Loud, messy, and overlong. I c | Result: negative | Q:False | Latency: 5337.19ms
2025-10-16 19:42:30,256 | [2025-10-16 19:42:24.863] Text: Predictable ending but still e | Result: positive | Q:False | Latency: 5392.50ms
2025-10-16 19:42:30,310 | [2025-10-16 19:42:24.864] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 5445.45ms
2025-10-16 19:42:30,366 | [2025-10-16 19:42:24.859] Text: Predictable ending but still e | Result: positive | Q:False | Latency: 5505.86ms
2025-10-16 19:42:30,432 | [2025-10-16 19:42:24.861] Text: A dull and uninspired remake t | Result: negative | Q:False | Latency: 5569.25ms
2025-10-16 19:42:30,493 | [2025-10-16 19:42:24.860] Text: The director’s best work yet — | Result: positive | Q:False | Latency: 5633.02ms
2025-10-16 19:42:30,549 | [2025-10-16 19:42:24.862] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 5686.03ms
2025-10-16 19:42:30,589 | [2025-10-16 19:42:24.864] Text: The humor was forced, and most | Result: negative | Q:False | Latency: 5723.53ms
2025-10-16 19:42:30,649 | [2025-10-16 19:42:24.865] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 5782.97ms
2025-10-16 19:42:30,707 | [2025-10-16 19:42:24.865] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 5841.40ms
2025-10-16 19:42:30,760 | [2025-10-16 19:42:24.864] Text: Heartwarming and funny. Remind | Result: positive | Q:False | Latency: 5894.24ms
2025-10-16 19:42:30,843 | Error: Server disconnected
2025-10-16 19:42:30,843 | Error: Server disconnected
2025-10-16 19:42:30,891 | Error: Server disconnected
2025-10-16 19:42:30,959 | Error: Server disconnected
2025-10-16 19:42:31,020 | Error: Server disconnected
2025-10-16 19:42:31,124 | [2025-10-16 19:42:30.771] Text: The acting was strong, but the | Result: negative | Q:False | Latency: 352.79ms
2025-10-16 19:42:31,190 | [2025-10-16 19:42:30.771] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 419.73ms
2025-10-16 19:42:31,270 | [2025-10-16 19:42:30.770] Text: A solid film with great charac | Result: positive | Q:False | Latency: 500.37ms
2025-10-16 19:42:31,339 | [2025-10-16 19:42:30.773] Text: Great soundtrack, mediocre sto | Result: positive | Q:False | Latency: 566.80ms
2025-10-16 19:42:31,405 | [2025-10-16 19:42:30.772] Text: An absolute masterpiece. Every | Result: positive | Q:False | Latency: 633.93ms
2025-10-16 19:42:31,461 | [2025-10-16 19:42:30.773] Text: One of the worst films I’ve se | Result: negative | Q:False | Latency: 688.09ms
2025-10-16 19:42:31,527 | [2025-10-16 19:42:30.780] Text: An absolute masterpiece. Every | Result: positive | Q:False | Latency: 747.27ms
2025-10-16 19:42:31,581 | [2025-10-16 19:42:30.782] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 799.56ms
2025-10-16 19:42:31,639 | [2025-10-16 19:42:30.779] Text: Incredible performances by the | Result: positive | Q:False | Latency: 860.34ms
2025-10-16 19:42:31,691 | [2025-10-16 19:42:30.784] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 907.31ms
2025-10-16 19:42:31,760 | [2025-10-16 19:42:30.787] Text: Poorly edited and badly paced. | Result: negative | Q:False | Latency: 972.68ms
2025-10-16 19:42:31,813 | [2025-10-16 19:42:30.783] Text: Loud, messy, and overlong. I c | Result: negative | Q:False | Latency: 1030.34ms
2025-10-16 19:42:31,871 | [2025-10-16 19:42:30.785] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 1085.93ms
2025-10-16 19:42:31,937 | [2025-10-16 19:42:30.777] Text: A dull and uninspired remake t | Result: negative | Q:False | Latency: 1160.35ms
2025-10-16 19:42:31,990 | [2025-10-16 19:42:30.775] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 1215.11ms
2025-10-16 19:42:32,045 | [2025-10-16 19:42:30.789] Text: It’s okay — not great, not ter | Result: negative | Q:False | Latency: 1255.40ms
2025-10-16 19:42:32,095 | [2025-10-16 19:42:30.795] Text: Honestly, I don’t get the hype | Result: positive | Q:False | Latency: 1300.33ms
2025-10-16 19:42:32,147 | [2025-10-16 19:42:30.775] Text: The movie tried too hard to be | Result: negative | Q:False | Latency: 1371.94ms
2025-10-16 19:42:32,201 | [2025-10-16 19:42:30.786] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 1415.15ms
2025-10-16 19:42:32,258 | [2025-10-16 19:42:30.781] Text: Cringe-worthy dialogue and woo | Result: negative | Q:False | Latency: 1478.03ms
2025-10-16 19:42:32,313 | [2025-10-16 19:42:30.788] Text: A complete mess from start to  | Result: negative | Q:False | Latency: 1525.47ms
2025-10-16 19:42:32,375 | [2025-10-16 19:42:30.776] Text: Good ideas, but the execution  | Result: negative | Q:False | Latency: 1598.81ms
2025-10-16 19:42:32,425 | [2025-10-16 19:42:30.774] Text: The twists were brilliant! I d | Result: positive | Q:False | Latency: 1651.19ms
2025-10-16 19:42:32,494 | [2025-10-16 19:42:30.791] Text: A solid film with great charac | Result: positive | Q:False | Latency: 1703.27ms
